site_id,node_id,x_m,y_m,site_threshold,node_cumulative_action,remaining_threshold_action,site_status
2373,708,0.00041328543661888856,-0.00012987365132883328,0.058859466993141804,9.807531348419076e-08,0.05885936891782832,0
1718,625,0.00032512986484072894,9.031591525967967e-05,0.05898914127786982,6.0560206497547175e-09,0.05898913522184917,0
3054,837,0.0005330623666938131,-0.0001071556808051344,0.05919498186365303,6.988737771910894e-09,0.05919497487491526,0
753,320,0.0004976250000000005,-6.776263578034403e-21,0.05931729033976281,7.840656293684794e-09,0.05931728249910652,0
4190,1408,0.0003352491194219976,-0.001709268843234495,0.059499687937593665,2.90809048727778e-08,0.05949965885668879,0
1228,513,0.0005051250000000004,4.499999999999999e-05,0.05979227095128792,8.95679375630274e-09,0.05979226199449416,0
4128,1407,0.0002931700512453749,-0.0017084410577699741,0.05988809560816862,1.2275674944536702e-08,0.05988808333249368,0
4203,1408,0.0003352491194219976,-0.001709268843234495,0.060076207244751184,2.90809048727778e-08,0.06007617816384631,0
2428,712,0.0004397448455128243,-0.00011553035393040541,0.060282226047418105,9.706519894408578e-08,0.060282128982219164,0
1979,654,0.0004675372061441989,9.023443001343238e-05,0.06029611287411324,2.3127509418066948e-08,0.06029608974660382,0
4010,1387,0.0015029018387132948,-0.0017473203703996317,0.06085704568683698,2.180477085144828e-08,0.06085702388206613,0
454,202,0.0005651250000000005,-3.0000000000000004e-05,0.06097002572954491,1.5552636804543802e-09,0.060970024174281226,0
154,69,0.0005276250000000005,-6e-05,0.061437525368116065,5.2240580191155885e-09,0.061437520144058046,0
3804,1365,0.0005858232018222758,-0.001752429859975062,0.06154691584614404,1.2900585714593919e-08,0.06154690294555832,0
258,117,0.00040762500000000016,-4.5e-05,0.06187721903077715,1.829844384949396e-06,0.061875389186392196,0
1303,543,0.0004938750000000003,5.249999999999999e-05,0.061898048756523986,1.4312141864627954e-08,0.06189803444438212,0
